"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000124786",661.064461433121,0.251515906615178,0.0810817411625785,3.10200426148791,0.00192215191316231,0.00401112345254897,"SLC35B3","51000","solute carrier family 35 member B3"
"ENSG00000137203",70.6664110784863,-0.604333790897154,0.212293861303223,-2.84668518998754,0.00441770256234312,0.00875036513197872,"TFAP2A","7020","transcription factor AP-2 alpha"
"ENSG00000111846",83.3342479221275,0.845248457782344,0.203658273739815,4.15032712524215,3.32000441483243e-05,8.56566035788442e-05,"GCNT2","2651","glucosaminyl (N-acetyl) transferase 2 (I blood group)"
"ENSG00000137434",1.24385229121356,0.242191241350594,1.61926021749279,0.149569067858404,0.881104613883365,0.91592467439339,"C6orf52","347744","chromosome 6 open reading frame 52"
"ENSG00000111845",326.968438136006,-0.0374628286954446,0.101328539864174,-0.369716456446148,0.711593768827508,0.785520485996068,"PAK1IP1","55003","PAK1 interacting protein 1"
"ENSG00000111843",1225.92840655923,0.184317240104021,0.0597450023062769,3.08506541114747,0.00203507391224873,0.00423036606179571,"TMEM14C","51522","transmembrane protein 14C"
"ENSG00000137210",303.918923155516,-0.531896897490266,0.104439093294262,-5.09289080087684,3.52644828588306e-07,1.10797299758975e-06,"TMEM14B","81853","transmembrane protein 14B"
"ENSG00000111837",3.7617185387606,-0.388464608337877,0.930236164303586,-0.417597835092445,0.676241179892091,0.756702308604664,"MAK","4117","male germ cell associated kinase"
"ENSG00000153157",0.207974888783441,-1.13759955823189,3.66374880519487,-0.310501515993366,0.7561796068209,NA,"SYCP2L","221711","synaptonemal complex protein 2 like"
"ENSG00000197977",138.440519118398,-3.0420039214876,0.201798258212047,-15.0744805650953,2.38383303561322e-51,3.98558655918416e-50,"ELOVL2","54898","ELOVL fatty acid elongase 2"
"ENSG00000224531",664.204424935651,0.670193950735541,0.0767609325488392,8.73092507453749,2.52597980004159e-18,1.52233252893118e-17,"SMIM13","221710","small integral membrane protein 13"
"ENSG00000111859",365.136930404854,-0.792129818338286,0.104564714455558,-7.57549831664251,3.57751749965263e-14,1.77909665565525e-13,"NEDD9","4739","neural precursor cell expressed, developmentally down-regulated 9"
"ENSG00000205269",37.9827174447562,-0.0331951241531567,0.283768390218503,-0.116979640077587,0.906876187560497,0.934385611008805,"TMEM170B","100113407","transmembrane protein 170B"
"ENSG00000111863",18.957035623776,-0.166380225027216,0.413667918784906,-0.402207223407452,0.687531526600032,0.765540752963149,"ADTRP","84830","androgen dependent TFPI regulating protein"
"ENSG00000095951",583.242830931444,0.0162617667977799,0.0779218620946802,0.208693251940267,0.834687708328676,0.884132659986041,"HIVEP1","3096","HIVEP zinc finger 1"
"ENSG00000078401",187.05654488053,-0.502440217010064,0.266367279083124,-1.88626853395634,0.0592587772521687,0.0948492884441095,"EDN1","1906","endothelin 1"
"ENSG00000112137",1.94357561079221,2.10460104392294,1.42779189333368,1.47402506888383,0.140474841591152,0.205113202548683,"PHACTR1","221692","phosphatase and actin regulator 1"
"ENSG00000145979",214.523932855739,0.376072377692684,0.123437063350045,3.04667307764938,0.00231389222885016,0.00477308488362752,"TBC1D7","51256","TBC1 domain family member 7"
"ENSG00000145990",88.9445229177702,-0.539441304982905,0.192025431908532,-2.80921802711975,0.00496620015203546,0.00975259681835311,"GFOD1","54438","Gfo/Idh/MocA-like oxidoreductase domain containing 1"
"ENSG00000124523",80.9468260733817,-0.450280023701116,0.194271214617789,-2.31779074726536,0.0204606962173878,0.0360250355895981,"SIRT5","23408","sirtuin 5"
"ENSG00000225921",757.784688790004,-0.230220333526307,0.0710122854832074,-3.2419789330784,0.00118702796789082,0.00254228181552864,"NOL7","51406","nucleolar protein 7"
"ENSG00000010017",1039.11048368597,0.512939487647693,0.0659960470972696,7.77227591967268,7.70882987448575e-15,3.96171007210994e-14,"RANBP9","10048","RAN binding protein 9"
"ENSG00000050393",392.328056806498,-0.409204543073142,0.0924433065425444,-4.42654593802113,9.57539976446956e-06,2.60798256722435e-05,"MCUR1","63933","mitochondrial calcium uniporter regulator 1"
"ENSG00000180537",107.750960121623,-0.435019565584785,0.171817022993892,-2.53187698171356,0.011345378741469,0.0209787566210514,"RNF182","221687","ring finger protein 182"
"ENSG00000112149",25.4196749578591,-1.48247667092379,0.362153535321327,-4.09350324195632,4.24904132803024e-05,0.000108367203106352,"CD83","9308","CD83 molecule"
"ENSG00000008083",714.524156011587,1.21830191817251,0.0889915373524923,13.6900873320893,1.16369311698825e-42,1.59810809412498e-41,"JARID2","3720","jumonji and AT-rich interaction domain containing 2"
"ENSG00000047579",145.192405451414,0.180216813740094,0.14618106351787,1.23283282665448,0.217638141287874,0.299766550116389,"DTNBP1","84062","dystrobrevin binding protein 1"
"ENSG00000007944",44.2585688874137,0.342578302362415,0.260471637246335,1.31522305454866,0.188434949132284,0.265394391924032,"MYLIP","29116","myosin regulatory light chain interacting protein"
"ENSG00000137198",90.8069375641053,-0.885940897395026,0.186828462825142,-4.74200174854623,2.11616797189802e-06,6.18368231337251e-06,"GMPR","2766","guanosine monophosphate reductase"
"ENSG00000124788",624.056868074327,0.785897430342232,0.0785235974750232,10.0084236536948,1.39964857113653e-23,1.06449359263503e-22,"ATXN1","6310","ataxin 1"
"ENSG00000112183",254.135811474577,0.058558936117287,0.121609425392372,0.481532874021457,0.630137821197241,0.716107574292204,"RBM24","221662","RNA binding motif protein 24"
"ENSG00000112186",594.764952135933,-2.53738508781003,0.10120819240431,-25.0709456174615,1.03200147303681e-138,7.84881989873756e-137,"CAP2","10486","cyclase associated actin cytoskeleton regulatory protein 2"
"ENSG00000137414",573.781379237565,-0.758433010398468,0.0826629467332347,-9.17500573559325,4.51550423862146e-20,2.94866851681142e-19,"FAM8A1","51439","family with sequence similarity 8 member A1"
"ENSG00000124789",1177.51995188955,-0.0163762789185523,0.0608260040532405,-0.269231542881203,0.787751508402216,0.846876746453147,"NUP153","9972","nucleoporin 153"
"ENSG00000137177",1765.17620000141,0.0837387749625179,0.0551389136319088,1.5186874286558,0.128841192445193,0.189969829004112,"KIF13A","63971","kinesin family member 13A"
"ENSG00000187566",15.6984752563861,-0.627128670049906,0.446628228178251,-1.40414024569808,0.160277091273731,0.230160863548957,"NHLRC1","378884","NHL repeat containing E3 ubiquitin protein ligase 1"
"ENSG00000137364",345.140877487719,-0.969226252594445,0.100645487950236,-9.63010138192858,5.96705773478425e-22,4.26906983336252e-21,"TPMT","7172","thiopurine S-methyltransferase"
"ENSG00000165097",298.784226274487,-0.780614721030371,0.106902162581337,-7.3021415299848,2.83223112155288e-13,1.34490133406892e-12,"KDM1B","221656","lysine demethylase 1B"
"ENSG00000124795",1373.42152304554,-1.49726328886847,0.0627760972909319,-23.8508501401338,9.92278934771368e-126,6.17153396141801e-124,"DEK","7913","DEK proto-oncogene"
"ENSG00000137393",31.921447039,-1.20149920114288,0.315966039649828,-3.80262132751498,0.000143173110395662,0.000344728924101323,"RNF144B","255488","ring finger protein 144B"
"ENSG00000172201",102.662474606563,1.12059123268049,0.177661485685806,6.30745165928789,2.83667134094582e-10,1.12028211099637e-09,"ID4","3400","inhibitor of DNA binding 4"
"ENSG00000172197",14.3384166783033,-1.33504643813502,0.48382948752286,-2.7593325180949,0.00579195673293458,0.0112494993089086,"MBOAT1","154141","membrane bound glycerophospholipid O-acyltransferase 1"
"ENSG00000112242",533.047816467535,0.0155858689663214,0.0834493957359314,0.186770303473994,0.851840731567262,0.896124429494082,"E2F3","1871","E2F transcription factor 3"
"ENSG00000145996",130.151891013581,-0.447444509947759,0.155065822952361,-2.88551339959175,0.00390775826418323,0.00780436265862425,"CDKAL1","54901","CDKAL1 threonylcarbamoyladenosine tRNA methylthiotransferase"
"ENSG00000124766",2576.65254960143,2.39227214321026,0.0620257245767807,38.5690317933957,0,0,"SOX4","6659","SRY-box transcription factor 4"
"ENSG00000172179",0.343793552359272,-0.175813082099276,2.87732218820751,-0.0611030223934716,0.951277162128806,NA,"PRL","5617","prolactin"
"ENSG00000124532",311.831568495703,-0.313616235182598,0.10527969694797,-2.97888618864081,0.00289298211587527,0.00589721656657808,"MRS2","57380","magnesium transporter MRS2"
"ENSG00000112293",3.34922880742585,-1.80682654299291,1.04347216921296,-1.73155221222212,0.0833533209812585,0.128846390567959,"GPLD1","2822","glycosylphosphatidylinositol specific phospholipase D1"
"ENSG00000112294",26.686584200075,-1.6021718195278,0.35883537880878,-4.46492156053982,8.00980914117426e-06,2.20257946790317e-05,"ALDH5A1","7915","aldehyde dehydrogenase 5 family member A1"
"ENSG00000137261",4.44795846297721,0.663892800447301,0.818639235243593,0.810971148053702,0.41738223981422,0.518449055916935,"KIAA0319","9856","KIAA0319"
"ENSG00000111802",656.607097114607,0.531274505348369,0.076339805164276,6.95933797846506,3.41875442311653e-12,1.5270363676059e-11,"TDP2","51567","tyrosyl-DNA phosphodiesterase 2"
"ENSG00000112304",197.399313863118,0.017142389915859,0.133364600422984,0.128537781851327,0.897723400602164,0.926934351658429,"ACOT13","55856","acyl-CoA thioesterase 13"
"ENSG00000112308",2087.34773372006,-0.828633309791779,0.0558886824303356,-14.8264957010689,9.87554616057594e-50,1.58666352435246e-48,"C6orf62","81688","chromosome 6 open reading frame 62"
"ENSG00000112312",148.220878583035,-1.46373970442443,0.157029435872044,-9.32143515829199,1.1477712526996e-20,7.69248606814091e-20,"GMNN","51053","geminin DNA replication inhibitor"
"ENSG00000111913",91.8473549488077,-0.0317466191381659,0.196809197537129,-0.161306582900816,0.871851938752982,0.910160091824635,"RIPOR2","9750","RHO family interacting cell polarization regulator 2"
"ENSG00000079691",90.0246456479012,-0.34714007212807,0.189080396174293,-1.83593899289316,0.0663666799244986,0.105167627546533,"CARMIL1","55604","capping protein regulator and myosin 1 linker 1"
"ENSG00000112343",460.910194197442,0.245084910681316,0.0871502943070977,2.81220978804377,0.00492024011235289,0.00967048316464415,"TRIM38","10475","tripartite motif containing 38"
"ENSG00000275714",1.20885120841612,-1.64962426112413,1.79563319789594,-0.918686657752317,0.358259490504249,0.457392875660657,"H3C1","8350","H3 clustered histone 1"
"ENSG00000274267",1.94828486831715,-1.17731658285962,1.26549572627725,-0.930320473165852,0.352205180680797,0.450984724257462,NA,NA,NA
"ENSG00000276410",0.524359606764385,0.732788557265957,2.50093843555041,0.293005436219258,0.769517996464713,NA,"H2BC3","3018","H2B clustered histone 3"
"ENSG00000187837",300.864291323911,0.197135006310458,0.107153711841787,1.83974034050755,0.0658063679774765,0.104374284651117,"H1-2","3006","H1.2 linker histone, cluster member"
"ENSG00000010704",172.367789229143,-0.586051577488389,0.140830500780486,-4.16139667359327,3.16307108444386e-05,8.17735391755171e-05,"HFE","3077","homeostatic iron regulator"
"ENSG00000180596",94.9050177720114,0.344787059296024,0.180027785884838,1.91518802278989,0.0554685293856538,0.0895067154106807,"H2BC4","8347","H2B clustered histone 4"
"ENSG00000180573",1093.53909307489,1.09162942757541,0.0645717224330753,16.9056885342779,4.08525109328084e-64,8.97472587117302e-63,"H2AC6","8334","H2A clustered histone 6"
"ENSG00000168298",0.911514783367299,-0.866963409529109,1.88467491226864,-0.460006871150803,0.645511288529867,0.729608672295207,"H1-4","3008","H1.4 linker histone, cluster member"
"ENSG00000158373",190.420821969902,1.3847473644016,0.140944567284626,9.82476580033916,8.80785189205916e-23,6.53190669726952e-22,"H2BC5","3017","H2B clustered histone 5"
"ENSG00000274290",1.0723909605769,-1.10684690979959,1.76296082751671,-0.627834091673319,0.530112630458512,0.625866544388459,"H2BC6","8344","H2B clustered histone 6"
"ENSG00000277157",1.65892926615126,-1.96682864432881,1.54857226776074,-1.27009160972053,0.204051999962046,0.283960191673515,"H4C4","8360","H4 clustered histone 4"
"ENSG00000197409",22.6275042877118,-0.168724713374802,0.374620969528767,-0.450387797530499,0.65243084204833,0.736240400260006,"H3C4","8351","H3 clustered histone 4"
"ENSG00000196866",8.35797925699155,-0.163584370536571,0.604325633222228,-0.270689114516538,0.786630149715474,0.846061203221762,"H2AC7","3013","H2A clustered histone 7"
"ENSG00000276966",5.92948972110783,0.942961115846992,0.728475919181497,1.29443004362654,0.195516918714967,0.273852843608973,"H4C5","8367","H4 clustered histone 5"
"ENSG00000273802",41.4513213946772,0.672217026821266,0.270762507293823,2.48268134883164,0.0130397675099165,0.023894003736254,"H2BC8","8339","H2B clustered histone 8"
"ENSG00000277075",6.89807883466687,1.1004650279959,0.696927633420054,1.57902338094352,0.114330694225125,0.170897643130357,"H2AC8","3012","H2A clustered histone 8"
"ENSG00000274750",8.87331722985337,0.194076766236707,0.59422252287059,0.326606210244529,0.743965745833288,0.811461936647781,"H3C6","8353","H3 clustered histone 6"
"ENSG00000124575",0.782727962269861,0.34564940119123,1.95554628239405,0.176753372857059,0.859702115351063,0.902255242404588,"H1-3","3007","H1.3 linker histone, cluster member"
"ENSG00000277775",0.863988911245929,-2.0631329548165,1.99840354245507,-1.03239056125867,0.301889191827028,0.395824730668737,"H3C7","8968","H3 clustered histone 7"
"ENSG00000275713",3.93648678658218,-2.84739729556389,1.11733999823439,-2.54837139998864,0.0108227181355252,0.0200866203698328,"H2BC9","8345","H2B clustered histone 9"
"ENSG00000273983",1.49608148676037,-3.02998134313702,1.64820142661877,-1.83835621921098,0.0660099319514808,0.104649709723465,"H3C8","8355","H3 clustered histone 8"
"ENSG00000158406",59.8942226076227,0.567719722850414,0.237258669551315,2.39283025536661,0.0167189739754577,0.0299840217624701,"H4C8","8365","H4 clustered histone 8"
"ENSG00000186470",362.791185719032,0.911409907100128,0.103881729498929,8.77353420564227,1.73144318364332e-18,1.05347025703933e-17,"BTN3A2","11118","butyrophilin subfamily 3 member A2"
"ENSG00000124508",288.637013046986,0.995005424635811,0.113617023322841,8.75753822390262,1.99560811808745e-18,1.20998873503102e-17,"BTN2A2","10385","butyrophilin subfamily 2 member A2"
"ENSG00000026950",280.788550382968,0.516340220349301,0.109944926356912,4.69635332396439,2.64847259077967e-06,7.66392171947284e-06,"BTN3A1","11119","butyrophilin subfamily 3 member A1"
"ENSG00000111801",251.7636468062,0.435224093746974,0.119472256927696,3.64288835700468,0.000269595788481493,0.000628787244001668,"BTN3A3","10384","butyrophilin subfamily 3 member A3"
"ENSG00000112763",1419.03727296118,0.681250202464799,0.0580880588060635,11.7278872192866,9.1719506463951e-32,9.05802945276309e-31,"BTN2A1","11120","butyrophilin subfamily 2 member A1"
"ENSG00000124557",0.207974888783441,-1.13759955823189,3.66374880519487,-0.310501515993366,0.7561796068209,NA,"BTN1A1","696","butyrophilin subfamily 1 member A1"
"ENSG00000182952",801.415946817956,0.625226144785558,0.0717564888073829,8.71316525065576,2.95505391092437e-18,1.77100747021309e-17,"HMGN4","10473","high mobility group nucleosomal binding domain 4"
"ENSG00000146109",314.382301700303,0.146709531553689,0.103063130919898,1.42349189515418,0.154593609964822,0.222868340151202,"ABT1","29777","activator of basal transcription 1"
"ENSG00000181315",160.930138534754,0.620332879915481,0.149374462157335,4.15287105276463,3.2832976837e-05,8.47251849266049e-05,"ZNF322","79692","zinc finger protein 322"
"ENSG00000124635",58.0660604494671,1.18285801408488,0.23768238819905,4.97663298929106,6.46998294287316e-07,1.98641819443982e-06,"H2BC11","8970","H2B clustered histone 11"
"ENSG00000196787",36.2355083151567,-0.210673163629302,0.294558574322517,-0.715216537538755,0.474475251775423,0.573237216036025,"H2AC11","8969","H2A clustered histone 11"
"ENSG00000276180",224.38131827193,-0.129239936023583,0.124416930069943,-1.03876486866321,0.298914103849565,0.392365066060484,"H4C9","8294","H4 clustered histone 9"
"ENSG00000197903",577.951322767165,-0.183087979077751,0.086558138192947,-2.11520237033783,0.0344127030172686,0.0579229451555998,"H2BC12","85236","H2B clustered histone 12"
"ENSG00000158553",0.207974888783441,-1.13759955823189,3.66374880519487,-0.310501515993366,0.7561796068209,NA,"POM121L2","94026","POM121 transmembrane nucleoporin like 2"
"ENSG00000124613",23.2684973058627,0.601829313035841,0.371255915711603,1.62106322772605,0.105004079301,0.158582677070818,"ZNF391","346157","zinc finger protein 391"
"ENSG00000096654",119.948417572381,0.383080516389837,0.167350533396326,2.2890905013288,0.0220740946047986,0.0386034591226632,"ZNF184","7738","zinc finger protein 184"
"ENSG00000196747",7.94256478779543,0.889891143123909,0.655809366041976,1.35693570296913,0.174801641268201,0.248418215487681,"H2AC13","8329","H2A clustered histone 13"
"ENSG00000278828",30.9626542490048,0.418597657534866,0.310870225225138,1.34653506051186,0.178130021216156,0.252788917645156,"H3C10","8357","H3 clustered histone 10"
"ENSG00000273703",0.207974888783441,-1.13759955823189,3.66374880519487,-0.310501515993366,0.7561796068209,NA,"H2BC14","8342","H2B clustered histone 14"
"ENSG00000273542",4.07776021271875,0.475625019954062,0.876449714315207,0.542672342960006,0.58735541981001,0.67873259659961,"H4C12","8362","H4 clustered histone 12"
"ENSG00000233822",20.3968501292661,0.0794210828108213,0.391206926575876,0.203015533252367,0.839122891242717,0.887781487869553,"H2BC15","8341","H2B clustered histone 15"
"ENSG00000184357",1.18967429517707,-3.7989524620032,1.77365353996943,-2.1418796717586,0.0322031660688959,0.0544922739985646,"H1-5","3009","H1.5 linker histone, cluster member"
"ENSG00000275379",0.852694851680678,-0.602095944291821,1.98049757248526,-0.304012462654156,0.761118396442481,0.825026401225103,"H3C11","8354","H3 clustered histone 11"
"ENSG00000197153",0.511090635118201,-1.06208191577046,2.39764081178412,-0.44296956848184,0.657787746309432,NA,"H3C12","8356","H3 clustered histone 12"
"ENSG00000274641",1.52191052391454,0.734675170457058,1.44280077989354,0.509200702339007,0.61061155084395,0.698969165031512,"H2BC17","8348","H2B clustered histone 17"
"ENSG00000124657",1.02902933633326,-0.13818760125998,1.69420136419183,-0.0815650395405614,0.934992603032748,0.954009910251774,"OR2B6","26212","olfactory receptor family 2 subfamily B member 6"
"ENSG00000197279",4.50197256252271,0.457696292769788,0.804760060102359,0.568736341999345,0.56953508091065,0.663139916479507,"ZNF165","7718","zinc finger protein 165"
"ENSG00000196812",19.8292453565283,0.55514226524169,0.386528846713031,1.436224669808,0.150938421338517,0.218612323350363,"ZSCAN16","80345","zinc finger and SCAN domain containing 16"
"ENSG00000198315",597.991505948721,0.716205379639859,0.0837427345001069,8.55244796954828,1.20505047517672e-17,7.03465782594878e-17,"ZKSCAN8","7745","zinc finger with KRAB and SCAN domains 8"
"ENSG00000137185",156.891633192273,0.686928275967766,0.154733802704555,4.4394195965013,9.02018048437546e-06,2.46347395976484e-05,"ZSCAN9","7746","zinc finger and SCAN domain containing 9"
"ENSG00000187626",63.0596927940298,0.129761796087119,0.231034996413107,0.56165428658737,0.57435158576693,0.667065822161376,"ZKSCAN4","387032","zinc finger with KRAB and SCAN domains 4"
"ENSG00000189134",15.2909077322928,-0.0227452206289494,0.438865255712277,-0.051827344117351,0.958666267370484,0.970034399535976,"NKAPL","222698","NFKB activating protein like"
"ENSG00000197062",124.721913621579,-0.235152194223483,0.161153840509319,-1.45917834461962,0.144516027485828,0.210289829326887,"ZSCAN26","7741","zinc finger and SCAN domain containing 26"
"ENSG00000137338",97.4443637482381,-0.63043871479098,0.183914302251216,-3.42789389989821,0.000608283142558115,0.00135762588468234,"PGBD1","84547","piggyBac transposable element derived 1"
"ENSG00000235109",23.0246828172081,0.251433058971011,0.363590296169823,0.691528518829265,0.489233465021653,0.587264806099932,"ZSCAN31","64288","zinc finger and SCAN domain containing 31"
"ENSG00000189298",76.2734013980239,0.00774092334807328,0.204218798738481,0.037905047899073,0.969763388301765,0.977587440995167,"ZKSCAN3","80317","zinc finger with KRAB and SCAN domains 3"
"ENSG00000158691",99.897259177179,0.421269423278667,0.177294952474548,2.37609372065537,0.0174970180422541,0.031219338325042,"ZSCAN12","9753","zinc finger and SCAN domain containing 12"
"ENSG00000187987",23.0730637801576,0.644063653767202,0.359708285067092,1.79051659498772,0.0733709018638254,0.115119677170352,"ZSCAN23","222696","zinc finger and SCAN domain containing 23"
"ENSG00000204713",1088.34920847489,0.340270795231513,0.0659569350107412,5.15898434601455,2.48293067273732e-07,7.91663974351472e-07,"TRIM27","5987","tripartite motif containing 27"
"ENSG00000197935",5.41574731346126,0.0421903408393701,0.742270570972857,0.0568395710260658,0.954672991754576,0.967182642917074,"ZNF311","282890","zinc finger protein 311"
"ENSG00000204681",200.665220235353,0.167592086675502,0.134699702646214,1.24419047245917,0.21342946944877,0.294956744565088,"GABBR1","2550","gamma-aminobutyric acid type B receptor subunit 1"
"ENSG00000204642",6.20976933529637,-0.0876602888842594,0.687382202593885,-0.127527725555691,0.898522730508083,0.927691241753734,"HLA-F","3134","major histocompatibility complex, class I, F"
"ENSG00000204632",10.8558506919622,0.312281867030178,0.531425199719897,0.587630897433497,0.556780067485117,0.650708223182456,"HLA-G","3135","major histocompatibility complex, class I, G"
"ENSG00000206503",5359.70889157034,0.633825657879632,0.0458554206576594,13.8222624237068,1.87095794040825e-43,2.6103873796683e-42,"HLA-A","3105","major histocompatibility complex, class I, A"
"ENSG00000066379",72.0606818847634,0.646215151918224,0.206556946511971,3.12850844684989,0.0017569596092204,0.0036861908203044,"POLR1H","30834","RNA polymerase I subunit H"
"ENSG00000204619",833.576011158823,0.426061122381499,0.0712272939120189,5.98171148980862,2.20805121484759e-09,8.20267286981077e-09,"PPP1R11","6992","protein phosphatase 1 regulatory inhibitor subunit 11"
"ENSG00000204618",15.4789597592244,0.769490969652755,0.469446221198493,1.63914615754761,0.101182824077559,0.153374397762279,"RNF39","80352","ring finger protein 39"
"ENSG00000204616",0.343793552359272,-0.175813082099276,2.87732218820751,-0.0611030223934716,0.951277162128806,NA,"TRIM31","11074","tripartite motif containing 31"
"ENSG00000234127",681.242131177109,0.00125326800666401,0.0785581573384285,0.0159533783521033,0.987271585641219,0.990669623509481,"TRIM26","7726","tripartite motif containing 26"
"ENSG00000204599",120.568427983529,0.205000415060681,0.168265274341854,1.21831682658535,0.223103598179097,0.306119399246817,"TRIM39","56658","tripartite motif containing 39"
"ENSG00000241370",6.81226928663659,-0.79128162228342,0.682505112623837,-1.15937830742601,0.24630201501866,0.333115917480538,"RPP21","79897","ribonuclease P subunit p21"
"ENSG00000204592",3442.32152790181,0.717372861091095,0.0463382650752903,15.4812196772044,4.64580603078213e-54,8.27142615709481e-53,"HLA-E","3133","major histocompatibility complex, class I, E"
"ENSG00000204590",1318.8041904638,0.100749169022785,0.0576572834372186,1.74737974140749,0.0805714891948964,0.125099014733538,"GNL1","2794","G protein nucleolar 1 (putative)"
"ENSG00000204576",182.520556882215,0.187420749012515,0.132158674749678,1.41814942808339,0.156147143019527,0.224899456506306,"PRR3","80742","proline rich 3"
"ENSG00000204574",2005.44209423789,0.065738495717922,0.0558512179252836,1.17702886633315,0.239183984887871,0.325059792611525,"ABCF1","23","ATP binding cassette subfamily F member 1"
"ENSG00000204569",1309.12633877827,0.391751424589635,0.0804614609318978,4.86880824748151,1.1227328557401e-06,3.35931656686486e-06,"PPP1R10","5514","protein phosphatase 1 regulatory subunit 10"
"ENSG00000204568",482.294061836187,-0.159511030593879,0.0863418142131277,-1.84743663365862,0.0646838839435678,0.102815342106575,"MRPS18B","28973","mitochondrial ribosomal protein S18B"
"ENSG00000137343",134.685194496035,0.909003444415123,0.156128590974346,5.82214595508956,5.80967778709141e-09,2.09321912854164e-08,"ATAT1","79969","alpha tubulin acetyltransferase 1"
"ENSG00000204564",118.802814876221,-0.0893060250050087,0.162539244249294,-0.549442846356761,0.582701576950581,0.674747692829659,"C6orf136","221545","chromosome 6 open reading frame 136"
"ENSG00000204560",874.580214263206,0.11489237543359,0.0678184375153517,1.69411711096386,0.0902430314580097,0.13841089239625,"DHX16","8449","DEAH-box helicase 16"
"ENSG00000146112",3813.59349087814,0.549794752392951,0.048154149332041,11.4173910248504,3.42357523268404e-30,3.23931790440707e-29,"PPP1R18","170954","protein phosphatase 1 regulatory subunit 18"
"ENSG00000137404",173.669978628267,-0.988951731862703,0.139250402464434,-7.10196677611251,1.22993803044684e-12,5.63396163603046e-12,"NRM","11270","nurim"
"ENSG00000137337",448.158722443971,-0.872058112813618,0.0940655978995576,-9.27074437718233,1.84851300815007e-20,1.23181385885962e-19,"MDC1","9656","mediator of DNA damage checkpoint 1"
"ENSG00000196230",17874.1195224617,-1.05866892284185,0.0421644747148269,-25.1080780681366,4.05915487305389e-139,3.10403351330689e-137,"TUBB","203068","tubulin beta class I"
"ENSG00000137312",1726.14923798694,-0.246841114053329,0.0560332258663511,-4.40526331005977,1.05655460080128e-05,2.86650350593507e-05,"FLOT1","10211","flotillin 1"
"ENSG00000137331",2455.72165560298,1.89472904593103,0.113783555664127,16.6520463776331,2.92429270961779e-62,6.20038669369565e-61,"IER3","8870","immediate early response 3"
"ENSG00000204580",1637.10661427653,1.31578814010224,0.063997584556863,20.5599656489088,6.26774118075923e-94,2.37698563912045e-92,"DDR1","780","discoidin domain receptor tyrosine kinase 1"
"ENSG00000213780",3.29776520129994,1.49751300458119,1.02085189060234,1.46692484812622,0.142396500183263,0.207659089575301,"GTF2H4","2968","general transcription factor IIH subunit 4"
"ENSG00000137411",224.296065278156,-0.186317046321897,0.125468396741776,-1.48497192249418,0.137551261985856,0.201432854775018,"VARS2","57176","valyl-tRNA synthetase 2, mitochondrial"
"ENSG00000204540",3.41848348079882,-1.37663122584767,0.974617131537866,-1.41248412458692,0.157807461877702,0.227080475220212,"PSORS1C1","170679","psoriasis susceptibility 1 candidate 1"
"ENSG00000204536",140.634107619761,-0.73836407601618,0.149124461147877,-4.9513277052783,7.37088609599784e-07,2.25116062914434e-06,"CCHCR1","54535","coiled-coil alpha-helical rod protein 1"
"ENSG00000137310",251.350826632731,-2.59541210651139,0.151280735030622,-17.1562631949536,5.64296136574282e-66,1.28194158039294e-64,"TCF19","6941","transcription factor 19"
"ENSG00000204531",1.86005939873749,-2.2347019988754,1.47358823028754,-1.51650369685658,0.129392036246628,0.190661488389525,"POU5F1","5460","POU class 5 homeobox 1"
"ENSG00000206344",3.80722036616911,-1.92997389280348,0.98417168906985,-1.96101342300093,0.0498774570844117,0.0813502487691441,"HCG27","253018","HLA complex group 27"
"ENSG00000204525",3533.93553083832,0.413798783410031,0.0434858332149846,9.51571472401825,1.80468012444827e-21,1.25582763110537e-20,"HLA-C","3107","major histocompatibility complex, class I, C"
"ENSG00000234745",3315.27690273071,0.225968245601817,0.0479292950896502,4.71461650289559,2.42166414299203e-06,7.03524351609517e-06,"HLA-B","3106","major histocompatibility complex, class I, B"
"ENSG00000204520",1155.88956205018,0.519658742721254,0.0628917315248256,8.26275140025563,1.42352510101266e-16,7.93974103769276e-16,"MICA","100507436","MHC class I polypeptide-related sequence A"
"ENSG00000204516",246.823531392122,0.420942194312665,0.117155829123285,3.59301109865991,0.000326878659379918,0.000754592537011312,"MICB","4277","MHC class I polypeptide-related sequence B"
"ENSG00000198563",656.240577502632,0.489040905298878,0.0809028890391153,6.04478914297404,1.49605528300696e-09,5.63699451545488e-09,"DDX39B","7919","DExD-box helicase 39B"
"ENSG00000213760",20.748695428574,0.205854557611845,0.384594368159,0.535251097402288,0.592476237130712,0.683183294529267,"ATP6V1G2","534","ATPase H+ transporting V1 subunit G2"
"ENSG00000204498",151.654450062114,0.0696936267257847,0.14393916626962,0.484188067306419,0.628252404685864,0.7143129794584,"NFKBIL1","4795","NFKB inhibitor like 1"
"ENSG00000204469",5698.48242853665,-0.328137705567073,0.0395716775996536,-8.29223640419899,1.11138763769242e-16,6.22608430819365e-16,"PRRC2A","7916","proline rich coiled-coil 2A"
"ENSG00000204463",4068.94684979959,0.520633501760393,0.0505503051759412,10.2993147113221,7.09650299601656e-25,5.64573410609754e-24,"BAG6","7917","BAG cochaperone 6"
